Gx,Gy,Gz,RF
0,-32.041641,0,0
0,-30.854912,0,0
0,-29.668184,0,0
0,-28.481457,0,0
0,-27.294731,0,0
0,-26.108004,0,0
0,-24.921276,0,0
0,-23.734549,0,0
0,-22.547821,0,0
0,-21.361094,0,0
0,-20.174366,0,0
0,-18.987638,0,0
0,-17.800911,0,0
0,-16.614183,0,0
0,-15.427456,0,0
0,-14.240728,0,0
0,-13.054002,0,0
0,-12.976337,0,0
0,-12.898672,0,0
0,-12.821008,0,0
0,-12.743343,0,0
0,-12.665678,0,0
0,-12.588015,0,0
0,-12.510349,0,0
0,-12.432686,0,0
0,-12.355021,0,0
0,-12.277356,0,0
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,16.10541
0,-11.090629,0,16.10541
0,-11.090629,0,16.10541
0,-11.090629,0,16.10541
0,-11.090629,0,16.967588
0,-11.017218,0,16.967588
0,-10.866831,0,16.967588
0,-10.719151,0,16.967588
0,-10.574123,0,16.967588
0,-10.431692,0,16.967588
0,-10.291811,0,16.967588
0,-10.154433,0,16.967588
0,-10.019508,0,16.967588
0,-9.886992,0,16.967588
0,-9.756835,0,16.967588
0,-9.628994,0,16.967588
0,-9.503424,0,16.967588
0,-9.380083,0,16.967588
0,-9.258932,0,16.967588
0,-9.139923,0,16.967588
0,-9.023021,0,16.967588
0,-8.908184,0,16.967588
0,-8.795374,0,16.967588
0,-8.684556,0,16.967588
0,-8.575689,0,16.967588
0,-8.468737,0,16.967588
0,-8.363664,0,16.967588
0,-8.260437,0,16.967588
0,-8.159024,0,16.967588
0,-8.059387,0,16.967588
0,-7.961496,0,16.967588
0,-7.865319,0,16.967588
0,-7.770823,0,16.967588
0,-7.67798,0,16.967588
0,-7.586756,0,16.967588
0,-7.497123,0,16.967588
0,-7.409054,0,16.967588
0,-7.322519,0,16.967588
0,-7.237493,0,16.967588
0,-7.153944,0,16.967588
0,-7.071849,0,16.967588
0,-6.99118,0,16.967588
0,-6.911914,0,16.967588
0,-6.834024,0,16.967588
0,-6.757485,0,16.967588
0,-6.682275,0,16.967588
0,-6.608368,0,16.967588
0,-6.535743,0,16.967588
0,-6.464377,0,16.967588
0,-6.394246,0,16.967588
0,-6.32533,0,16.967588
0,-6.257607,0,16.967588
0,-6.191057,0,16.967588
0,-6.12566,0,16.967588
0,-6.061395,0,16.967588
0,-5.99824,0,16.967588
0,-5.936178,0,16.967588
0,-5.875192,0,16.967588
0,-5.815262,0,16.967588
0,-5.756367,0,16.967588
0,-5.698492,0,16.967588
0,-5.641619,0,16.967588
0,-5.585731,0,16.967588
0,-5.530812,0,16.967588
0,-5.476843,0,16.967588
0,-5.42381,0,16.967588
0,-5.371696,0,16.967588
0,-5.320486,0,16.967588
0,-5.270165,0,16.967588
0,-5.220718,0,16.967588
0,-5.172128,0,16.967588
0,-5.124383,0,16.967588
0,-5.077468,0,16.967588
0,-5.031372,0,16.967588
0,-4.986076,0,16.967588
0,-4.94157,0,16.967588
0,-4.89784,0,16.967588
0,-4.854874,0,16.967588
0,-4.812659,0,16.967588
0,-4.771182,0,16.967588
0,-4.730432,0,16.967588
0,-4.690393,0,16.967588
0,-4.65106,0,16.967588
0,-4.612417,0,16.967588
0,-4.574452,0,16.967588
0,-4.537157,0,16.967588
0,-4.50052,0,16.967588
0,-4.464528,0,16.967588
0,-4.429173,0,16.967588
0,-4.394444,0,16.967588
0,-4.360332,0,16.967588
0,-4.326825,0,16.967588
0,-4.293913,0,16.967588
0,-4.261588,0,16.967588
0,-4.22984,0,16.967588
0,-4.19866,0,16.967588
0,-4.168038,0,16.967588
0,-4.137967,0,16.967588
0,-4.108435,0,16.967588
0,-4.079437,0,16.967588
0,-4.050961,0,16.967588
0,-4.023,0,16.967588
0,-3.995547,0,16.967588
0,-3.968592,0,16.967588
0,-3.942129,0,16.967588
0,-3.916148,0,16.967588
0,-3.890643,0,16.967588
0,-3.865607,0,16.967588
0,-3.84103,0,16.967588
0,-3.816907,0,16.967588
0,-3.793229,0,16.967588
0,-3.769991,0,16.967588
0,-3.747185,0,16.967588
0,-3.724804,0,16.967588
0,-3.702841,0,16.967588
0,-3.68129,0,16.967588
0,-3.660145,0,16.967588
0,-3.639398,0,16.967588
0,-3.619044,0,16.967588
0,-3.599077,0,16.967588
0,-3.579489,0,16.967588
0,-3.560276,0,16.967588
0,-3.541432,0,16.967588
0,-3.52295,0,16.967588
0,-3.504825,0,16.967588
0,-3.487051,0,16.967588
0,-3.469623,0,16.967588
0,-3.452536,0,16.967588
0,-3.435782,0,16.967588
0,-3.419359,0,16.967588
0,-3.40326,0,16.967588
0,-3.38748,0,16.967588
0,-3.372014,0,16.967588
0,-3.356858,0,16.967588
0,-3.342005,0,16.967588
0,-3.327452,0,16.967588
0,-3.313194,0,16.967588
0,-3.299226,0,16.967588
0,-3.285542,0,16.967588
0,-3.27214,0,16.967588
0,-3.259013,0,16.967588
0,-3.246159,0,16.967588
0,-3.233572,0,16.967588
0,-3.221248,0,16.967588
0,-3.209183,0,16.967588
0,-3.197373,0,16.967588
0,-3.185813,0,16.967588
0,-3.1745,0,16.967588
0,-3.163429,0,16.967588
0,-3.152597,0,16.967588
0,-3.142,0,16.967588
0,-3.131633,0,16.967588
0,-3.121494,0,16.967588
0,-3.111577,0,16.967588
0,-3.10188,0,16.967588
0,-3.092399,0,16.967588
0,-3.083131,0,16.967588
0,-3.074071,0,16.967588
0,-3.065216,0,16.967588
0,-3.056564,0,16.967588
0,-3.04811,0,16.967588
0,-3.039851,0,16.967588
0,-3.031784,0,16.967588
0,-3.023905,0,16.967588
0,-3.016212,0,16.967588
0,-3.0087,0,16.967588
0,-3.001368,0,16.967588
0,-2.994211,0,16.967588
0,-2.987228,0,16.967588
0,-2.980414,0,16.967588
0,-2.973767,0,16.967588
0,-2.967284,0,16.967588
0,-2.960961,0,16.967588
0,-2.954797,0,16.967588
0,-2.948788,0,16.967588
0,-2.942931,0,16.967588
0,-2.937224,0,16.967588
0,-2.931664,0,16.967588
0,-2.926248,0,16.967588
0,-2.920974,0,16.967588
0,-2.915838,0,16.967588
0,-2.91084,0,16.967588
0,-2.905974,0,16.967588
0,-2.901241,0,16.967588
0,-2.896635,0,16.967588
0,-2.892157,0,16.967588
0,-2.887802,0,16.967588
0,-2.883568,0,16.967588
0,-2.879454,0,16.967588
0,-2.875456,0,16.967588
0,-2.871572,0,16.967588
0,-2.867801,0,16.967588
0,-2.86414,0,16.967588
0,-2.860586,0,16.967588
0,-2.857138,0,16.967588
0,-2.853793,0,16.967588
0,-2.850549,0,16.967588
0,-2.847404,0,16.967588
0,-2.844356,0,16.967588
0,-2.841403,0,16.967588
0,-2.838542,0,16.967588
0,-2.835773,0,16.967588
0,-2.833092,0,16.967588
0,-2.830498,0,16.967588
0,-2.827989,0,16.967588
0,-2.825562,0,16.967588
0,-2.823218,0,16.967588
0,-2.820952,0,16.967588
0,-2.818763,0,16.967588
0,-2.81665,0,16.967588
0,-2.814611,0,16.967588
0,-2.812644,0,16.967588
0,-2.810747,0,16.967588
0,-2.808919,0,16.967588
0,-2.807158,0,16.967588
0,-2.805461,0,16.967588
0,-2.803828,0,16.967588
0,-2.802258,0,16.967588
0,-2.800747,0,16.967588
0,-2.799295,0,16.967588
0,-2.797901,0,16.967588
0,-2.796562,0,16.967588
0,-2.795277,0,16.967588
0,-2.794044,0,16.967588
0,-2.792863,0,16.967588
0,-2.791732,0,16.967588
0,-2.790649,0,16.967588
0,-2.789613,0,16.967588
0,-2.788622,0,16.967588
0,-2.787675,0,16.967588
0,-2.786771,0,16.967588
0,-2.785909,0,16.967588
0,-2.785087,0,16.967588
0,-2.784303,0,16.967588
0,-2.783558,0,16.967588
0,-2.782849,0,16.967588
0,-2.782175,0,16.967588
0,-2.781535,0,16.967588
0,-2.780928,0,16.967588
0,-2.780352,0,16.967588
0,-2.779807,0,16.967588
0,-2.779292,0,16.967588
0,-2.778805,0,16.967588
0,-2.778346,0,16.967588
0,-2.777912,0,16.967588
0,-2.777504,0,16.967588
0,-2.77712,0,16.967588
0,-2.77676,0,16.967588
0,-2.776422,0,16.967588
0,-2.776104,0,16.967588
0,-2.775808,0,16.967588
0,-2.775532,0,16.967588
0,-2.775273,0,16.967588
0,-2.775033,0,16.967588
0,-2.774809,0,16.967588
0,-2.774602,0,16.967588
0,-2.77441,0,16.967588
0,-2.774233,0,16.967588
0,-2.774069,0,16.967588
0,-2.773919,0,16.967588
0,-2.77378,0,16.967588
0,-2.773654,0,16.967588
0,-2.773539,0,16.967588
0,-2.773433,0,16.967588
0,-2.773338,0,16.967588
0,-2.773252,0,16.967588
0,-2.773174,0,16.967588
0,-2.773104,0,16.967588
0,-2.773041,0,16.967588
0,-2.772985,0,16.967588
0,-2.772936,0,16.967588
0,-2.772892,0,16.967588
0,-2.772854,0,16.967588
0,-2.772821,0,16.967588
0,-2.772792,0,16.967588
0,-2.772767,0,16.967588
0,-2.772745,0,16.967588
0,-2.772727,0,16.967588
0,-2.772712,0,16.967588
0,-2.7727,0,16.967588
0,-2.77269,0,16.967588
0,-2.772681,0,16.967588
0,-2.772675,0,16.967588
0,-2.77267,0,16.967588
0,-2.772666,0,16.967588
0,-2.772663,0,16.967588
0,-2.772661,0,16.967588
0,-2.772659,0,16.967588
0,-2.772658,0,16.967588
0,-2.772658,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772657,0,16.967588
0,-2.772658,0,16.967588
0,-2.772658,0,16.967588
0,-2.772659,0,16.967588
0,-2.772661,0,16.967588
0,-2.772663,0,16.967588
0,-2.772666,0,16.967588
0,-2.77267,0,16.967588
0,-2.772675,0,16.967588
0,-2.772681,0,16.967588
0,-2.77269,0,16.967588
0,-2.7727,0,16.967588
0,-2.772712,0,16.967588
0,-2.772727,0,16.967588
0,-2.772745,0,16.967588
0,-2.772767,0,16.967588
0,-2.772792,0,16.967588
0,-2.772821,0,16.967588
0,-2.772854,0,16.967588
0,-2.772892,0,16.967588
0,-2.772936,0,16.967588
0,-2.772985,0,16.967588
0,-2.773041,0,16.967588
0,-2.773104,0,16.967588
0,-2.773174,0,16.967588
0,-2.773252,0,16.967588
0,-2.773338,0,16.967588
0,-2.773433,0,16.967588
0,-2.773539,0,16.967588
0,-2.773654,0,16.967588
0,-2.77378,0,16.967588
0,-2.773919,0,16.967588
0,-2.774069,0,16.967588
0,-2.774233,0,16.967588
0,-2.77441,0,16.967588
0,-2.774602,0,16.967588
0,-2.774809,0,16.967588
0,-2.775033,0,16.967588
0,-2.775273,0,16.967588
0,-2.775532,0,16.967588
0,-2.775808,0,16.967588
0,-2.776104,0,16.967588
0,-2.776422,0,16.967588
0,-2.77676,0,16.967588
0,-2.77712,0,16.967588
0,-2.777504,0,16.967588
0,-2.777912,0,16.967588
0,-2.778346,0,16.967588
0,-2.778805,0,16.967588
0,-2.779292,0,16.967588
0,-2.779807,0,16.967588
0,-2.780352,0,16.967588
0,-2.780928,0,16.967588
0,-2.781535,0,16.967588
0,-2.782175,0,16.967588
0,-2.782849,0,16.967588
0,-2.783558,0,16.967588
0,-2.784303,0,16.967588
0,-2.785087,0,16.967588
0,-2.785909,0,16.967588
0,-2.786771,0,16.967588
0,-2.787675,0,16.967588
0,-2.788622,0,16.967588
0,-2.789613,0,16.967588
0,-2.790649,0,16.967588
0,-2.791732,0,16.967588
0,-2.792863,0,16.967588
0,-2.794044,0,16.967588
0,-2.795277,0,16.967588
0,-2.796562,0,16.967588
0,-2.797901,0,16.967588
0,-2.799295,0,16.967588
0,-2.800747,0,16.967588
0,-2.802258,0,16.967588
0,-2.803828,0,16.967588
0,-2.805461,0,16.967588
0,-2.807158,0,16.967588
0,-2.808919,0,16.967588
0,-2.810747,0,16.967588
0,-2.812644,0,16.967588
0,-2.814611,0,16.967588
0,-2.81665,0,16.967588
0,-2.818763,0,16.967588
0,-2.820952,0,16.967588
0,-2.823218,0,16.967588
0,-2.825562,0,16.967588
0,-2.827989,0,16.967588
0,-2.830498,0,16.967588
0,-2.833092,0,16.967588
0,-2.835773,0,16.967588
0,-2.838542,0,16.967588
0,-2.841403,0,16.967588
0,-2.844356,0,16.967588
0,-2.847404,0,16.967588
0,-2.850549,0,16.967588
0,-2.853793,0,16.967588
0,-2.857138,0,16.967588
0,-2.860586,0,16.967588
0,-2.86414,0,16.967588
0,-2.867801,0,16.967588
0,-2.871572,0,16.967588
0,-2.875456,0,16.967588
0,-2.879454,0,16.967588
0,-2.883568,0,16.967588
0,-2.887802,0,16.967588
0,-2.892157,0,16.967588
0,-2.896635,0,16.967588
0,-2.901241,0,16.967588
0,-2.905974,0,16.967588
0,-2.91084,0,16.967588
0,-2.915838,0,16.967588
0,-2.920974,0,16.967588
0,-2.926248,0,16.967588
0,-2.931664,0,16.967588
0,-2.937224,0,16.967588
0,-2.942931,0,16.967588
0,-2.948788,0,16.967588
0,-2.954797,0,16.967588
0,-2.960961,0,16.967588
0,-2.967284,0,16.967588
0,-2.973767,0,16.967588
0,-2.980414,0,16.967588
0,-2.987228,0,16.967588
0,-2.994211,0,16.967588
0,-3.001368,0,16.967588
0,-3.0087,0,16.967588
0,-3.016212,0,16.967588
0,-3.023905,0,16.967588
0,-3.031784,0,16.967588
0,-3.039851,0,16.967588
0,-3.04811,0,16.967588
0,-3.056564,0,16.967588
0,-3.065216,0,16.967588
0,-3.074071,0,16.967588
0,-3.083131,0,16.967588
0,-3.092399,0,16.967588
0,-3.10188,0,16.967588
0,-3.111577,0,16.967588
0,-3.121494,0,16.967588
0,-3.131633,0,16.967588
0,-3.142,0,16.967588
0,-3.152597,0,16.967588
0,-3.163429,0,16.967588
0,-3.1745,0,16.967588
0,-3.185813,0,16.967588
0,-3.197373,0,16.967588
0,-3.209183,0,16.967588
0,-3.221248,0,16.967588
0,-3.233572,0,16.967588
0,-3.246159,0,16.967588
0,-3.259013,0,16.967588
0,-3.27214,0,16.967588
0,-3.285542,0,16.967588
0,-3.299226,0,16.967588
0,-3.313194,0,16.967588
0,-3.327452,0,16.967588
0,-3.342005,0,16.967588
0,-3.356858,0,16.967588
0,-3.372014,0,16.967588
0,-3.38748,0,16.967588
0,-3.40326,0,16.967588
0,-3.419359,0,16.967588
0,-3.435782,0,16.967588
0,-3.452536,0,16.967588
0,-3.469623,0,16.967588
0,-3.487051,0,16.967588
0,-3.504825,0,16.967588
0,-3.52295,0,16.967588
0,-3.541432,0,16.967588
0,-3.560276,0,16.967588
0,-3.579489,0,16.967588
0,-3.599077,0,16.967588
0,-3.619044,0,16.967588
0,-3.639398,0,16.967588
0,-3.660145,0,16.967588
0,-3.68129,0,16.967588
0,-3.702841,0,16.967588
0,-3.724804,0,16.967588
0,-3.747185,0,16.967588
0,-3.769991,0,16.967588
0,-3.793229,0,16.967588
0,-3.816907,0,16.967588
0,-3.84103,0,16.967588
0,-3.865607,0,16.967588
0,-3.890643,0,16.967588
0,-3.916148,0,16.967588
0,-3.942129,0,16.967588
0,-3.968592,0,16.967588
0,-3.995547,0,16.967588
0,-4.023,0,16.967588
0,-4.050961,0,16.967588
0,-4.079437,0,16.967588
0,-4.108435,0,16.967588
0,-4.137967,0,16.967588
0,-4.168038,0,16.967588
0,-4.19866,0,16.967588
0,-4.22984,0,16.967588
0,-4.261588,0,16.967588
0,-4.293913,0,16.967588
0,-4.326825,0,16.967588
0,-4.360332,0,16.967588
0,-4.394444,0,16.967588
0,-4.429173,0,16.967588
0,-4.464528,0,16.967588
0,-4.50052,0,16.967588
0,-4.537157,0,16.967588
0,-4.574452,0,16.967588
0,-4.612417,0,16.967588
0,-4.65106,0,16.967588
0,-4.690393,0,16.967588
0,-4.730432,0,16.967588
0,-4.771182,0,16.967588
0,-4.812659,0,16.967588
0,-4.854874,0,16.967588
0,-4.89784,0,16.967588
0,-4.94157,0,16.967588
0,-4.986076,0,16.967588
0,-5.031372,0,16.967588
0,-5.077468,0,16.967588
0,-5.124383,0,16.967588
0,-5.172128,0,16.967588
0,-5.220718,0,16.967588
0,-5.270165,0,16.967588
0,-5.320486,0,16.967588
0,-5.371696,0,16.967588
0,-5.42381,0,16.967588
0,-5.476843,0,16.967588
0,-5.530812,0,16.967588
0,-5.585731,0,16.967588
0,-5.641619,0,16.967588
0,-5.698492,0,16.967588
0,-5.756367,0,16.967588
0,-5.815262,0,16.967588
0,-5.875192,0,16.967588
0,-5.936178,0,16.967588
0,-5.99824,0,16.967588
0,-6.061395,0,16.967588
0,-6.12566,0,16.967588
0,-6.191057,0,16.967588
0,-6.257607,0,16.967588
0,-6.32533,0,16.967588
0,-6.394246,0,16.967588
0,-6.464377,0,16.967588
0,-6.535743,0,16.967588
0,-6.608368,0,16.967588
0,-6.682275,0,16.967588
0,-6.757485,0,16.967588
0,-6.834024,0,16.967588
0,-6.911914,0,16.967588
0,-6.99118,0,16.967588
0,-7.071849,0,16.967588
0,-7.153944,0,16.967588
0,-7.237493,0,16.967588
0,-7.322519,0,16.967588
0,-7.409054,0,16.967588
0,-7.497123,0,16.967588
0,-7.586756,0,16.967588
0,-7.67798,0,16.967588
0,-7.770823,0,16.967588
0,-7.865319,0,16.967588
0,-7.961496,0,16.967588
0,-8.059387,0,16.967588
0,-8.159024,0,16.967588
0,-8.260437,0,16.967588
0,-8.363664,0,16.967588
0,-8.468737,0,16.967588
0,-8.575689,0,16.967588
0,-8.684556,0,16.967588
0,-8.795374,0,16.967588
0,-8.908184,0,16.967588
0,-9.023021,0,16.967588
0,-9.139923,0,16.967588
0,-9.258932,0,16.967588
0,-9.380083,0,16.967588
0,-9.503424,0,16.967588
0,-9.628994,0,16.967588
0,-9.756835,0,16.967588
0,-9.886992,0,16.967588
0,-10.019508,0,16.967588
0,-10.154433,0,16.967588
0,-10.291811,0,16.967588
0,-10.431692,0,16.967588
0,-10.574123,0,16.967588
0,-10.719151,0,16.967588
0,-10.866831,0,16.10541
0,-11.017218,0,16.10541
0,-11.090629,0,16.10541
0,-11.090629,0,16.10541
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,15.190928
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,14.314251
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,13.474855
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,12.672225
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,11.905844
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,11.175192
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,10.479753
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.818489
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,9.190367
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,8.59435
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,8.029921
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,7.495524
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,6.990644
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.513727
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,6.064255
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,5.640673
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,5.242465
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,4.86756
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.515956
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,4.186101
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,3.87696
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.587495
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.316672
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,3.063974
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,2.827845
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.608287
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.403228
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.212151
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,2.035054
0,-11.090629,0,0
0,-11.090629,0,0
0,-11.090629,0,0
0,-11.090629,0,0
0,-11.090629,0,0
0,-9.981565,0,0
0,-8.872503,0,0
0,-7.76344,0,0
0,-6.654377,0,0
0,-5.545314,0,0
0,-4.436252,0,0
0,-3.327189,0,0
0,-2.218126,0,0
0,-1.109063,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
