jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/nifti-mrs/derivatives/jMRUIFiles/ses-01_mrs_sub-01_ses-01_SVS-ref.nii_jMRUI_REF.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 1.666000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 2.972199E+08
MagneticField: 6.980763E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-0.00067094	0.00037550	0.00103367	0.00198545
-0.00066812	0.00036611	0.00097409	0.00202161
-0.00066527	0.00035684	0.00089765	0.00195474
-0.00066435	0.00034873	0.00097577	0.00203837
-0.00066103	0.00033947	0.00097870	0.00207895
-0.00065838	0.00033070	0.00094348	0.00195124
-0.00065166	0.00032005	0.00094799	0.00209501
-0.00064995	0.00031202	0.00093584	0.00203126
-0.00064538	0.00030275	0.00099214	0.00208840
-0.00064424	0.00029521	0.00104838	0.00210004
-0.00064034	0.00028652	0.00099024	0.00204883
-0.00063806	0.00027867	0.00099818	0.00209598
-0.00063289	0.00026969	0.00102017	0.00207177
-0.00063160	0.00026249	0.00098680	0.00201162
-0.00062701	0.00025403	0.00092889	0.00199802
-0.00062419	0.00024640	0.00090831	0.00205071
-0.00062104	0.00023876	0.00095071	0.00210945
-0.00061821	0.00023134	0.00096498	0.00215151
-0.00061461	0.00022374	0.00093236	0.00209013
-0.00060863	0.00021541	0.00097021	0.00204959
-0.00060188	0.00020698	0.00100400	0.00207767
-0.00060065	0.00020057	0.00103162	0.00211587
-0.00059429	0.00019255	0.00102074	0.00208846
-0.00059272	0.00018619	0.00105813	0.00211157
-0.00058895	0.00017924	0.00105631	0.00211001
-0.00058695	0.00017290	0.00100692	0.00209829
-0.00058494	0.00016664	0.00096308	0.00216234
-0.00058201	0.00016018	0.00103104	0.00205784
-0.00057430	0.00015255	0.00092990	0.00215971
-0.00057032	0.00014604	0.00105770	0.00210969
-0.00056534	0.00013938	0.00100724	0.00209890
-0.00056097	0.00013299	0.00101451	0.00216181
-0.00055736	0.00012688	0.00100534	0.00215695
-0.00055311	0.00012071	0.00098490	0.00212353
-0.00054811	0.00011449	0.00100366	0.00211343
-0.00054463	0.00010869	0.00105382	0.00215436
-0.00053887	0.00010253	0.00101594	0.00211356
-0.00053707	0.00009722	0.00093664	0.00216669
-0.00053391	0.00009172	0.00099887	0.00212785
-0.00052806	0.00008585	0.00101799	0.00216332
-0.00052474	0.00008050	0.00099433	0.00225772
-0.00052275	0.00007541	0.00094616	0.00216686
-0.00051459	0.00006954	0.00108799	0.00231334
-0.00051110	0.00006442	0.00103291	0.00220044
-0.00050796	0.00005941	0.00103105	0.00221963
-0.00050175	0.00005413	0.00097744	0.00217687
-0.00049888	0.00004931	0.00100594	0.00218898
-0.00049293	0.00004427	0.00096607	0.00221747
-0.00049121	0.00003969	0.00104112	0.00220960
-0.00048505	0.00003482	0.00102224	0.00221243
-0.00048435	0.00003042	0.00096988	0.00224732
-0.00047749	0.00002570	0.00107589	0.00223938
-0.00047473	0.00002129	0.00101493	0.00227895
-0.00046896	0.00001683	0.00104423	0.00231435
-0.00046624	0.00001255	0.00108371	0.00217939
-0.00046067	0.00000828	0.00103802	0.00228471
-0.00045638	0.00000412	0.00102393	0.00222506
-0.00045272	0.00000003	0.00099504	0.00227753
-0.00044887	-0.00000399	0.00106356	0.00224329
-0.00044248	-0.00000789	0.00100761	0.00229553
-0.00043628	-0.00001169	0.00103032	0.00226066
-0.00043025	-0.00001538	0.00104609	0.00229477
-0.00042945	-0.00001920	0.00108858	0.00236004
-0.00042337	-0.00002273	0.00100873	0.00226747
-0.00042119	-0.00002639	0.00104828	0.00227819
-0.00041779	-0.00002994	0.00105803	0.00230078
-0.00041119	-0.00003317	0.00106456	0.00233829
-0.00040615	-0.00003642	0.00100852	0.00229854
-0.00040214	-0.00003969	0.00106618	0.00230050
-0.00039890	-0.00004298	0.00101705	0.00232267
-0.00039544	-0.00004619	0.00102823	0.00235993
-0.00038999	-0.00004910	0.00102919	0.00227630
-0.00038557	-0.00005205	0.00110390	0.00236000
-0.00038073	-0.00005487	0.00105756	0.00230319
-0.00037561	-0.00005757	0.00104560	0.00236874
-0.00037328	-0.00006064	0.00101717	0.00235027
-0.00036936	-0.00006340	0.00108712	0.00237615
-0.00036537	-0.00006608	0.00104375	0.00235977
-0.00036405	-0.00006922	0.00106377	0.00239406
-0.00035355	-0.00007050	0.00104769	0.00243131
-0.00035454	-0.00007401	0.00113537	0.00233329
-0.00034688	-0.00007565	0.00103211	0.00235692
-0.00034452	-0.00007838	0.00105182	0.00242074
-0.00033473	-0.00007931	0.00108351	0.00247024
-0.00033573	-0.00008272	0.00104789	0.00237477
-0.00033220	-0.00008502	0.00104096	0.00241378
-0.00032892	-0.00008732	0.00103390	0.00234086
-0.00032278	-0.00008879	0.00103842	0.00235489
-0.00032398	-0.00009225	0.00111065	0.00248325
-0.00031506	-0.00009276	0.00110402	0.00236805
-0.00031217	-0.00009496	0.00109491	0.00240664
-0.00030515	-0.00009581	0.00102982	0.00243582
-0.00030461	-0.00009865	0.00108128	0.00244481
-0.00029920	-0.00009986	0.00102540	0.00240927
-0.00029742	-0.00010224	0.00108681	0.00242999
-0.00029304	-0.00010367	0.00105528	0.00247905
-0.00028801	-0.00010480	0.00108422	0.00239580
-0.00028311	-0.00010590	0.00108211	0.00250005
-0.00028220	-0.00010845	0.00108920	0.00249729
-0.00027634	-0.00010904	0.00102753	0.00243191
-0.00027395	-0.00011094	0.00112444	0.00251440
-0.00026940	-0.00011192	0.00108060	0.00240161
-0.00026797	-0.00011415	0.00109217	0.00250308
-0.00026050	-0.00011373	0.00109088	0.00249266
-0.00026094	-0.00011671	0.00109727	0.00258067
-0.00025529	-0.00011694	0.00108875	0.00246400
