jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/sdat/UnEdited/derivatives/jMRUIFiles/mrs_sub-02_ses-01_press-ref_sub-02_PRESS_35_ref_jMRUI_REF.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 1.277507E+08
MagneticField: 3.000462E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
9.66645074	-0.14458524	0.24556496	0.52273778
9.55325189	-0.14655654	0.24463644	0.52089659
9.45421763	-0.14866378	0.24896800	0.56767577
9.34610548	-0.15054885	0.24785975	0.52443535
9.22951892	-0.15221127	0.25756572	0.54591201
9.11309486	-0.15378703	0.22472170	0.58348597
9.00961772	-0.15549697	0.22948049	0.59836046
8.90998564	-0.15719539	0.22220369	0.58087504
8.80399801	-0.15870286	0.21330828	0.62507505
8.69614779	-0.16009477	0.23400007	0.64796969
8.58544753	-0.16135041	0.22050082	0.63795989
8.46881116	-0.16240732	0.20630464	0.67576572
8.36487362	-0.16362320	0.20928563	0.70369941
8.27046991	-0.16494951	0.23793578	0.71441475
8.17250133	-0.16613097	0.23913194	0.71757837
8.07417691	-0.16722994	0.24814900	0.73778065
7.97500355	-0.16823560	0.22186014	0.77400078
7.86650838	-0.16896499	0.24770985	0.78120494
7.76363532	-0.16973410	0.25502342	0.79191341
7.67168933	-0.17066739	0.26249094	0.76003759
7.57659507	-0.17145894	0.22923484	0.80185470
7.48065738	-0.17215815	0.25365444	0.79545934
7.37779647	-0.17262181	0.24991164	0.83055966
7.28430632	-0.17322943	0.27022995	0.82569507
7.19268555	-0.17381052	0.25490236	0.85290127
7.10571951	-0.17443562	0.24811478	0.85972524
7.01837803	-0.17498467	0.25739635	0.87010193
6.93158783	-0.17548070	0.25812423	0.87641509
6.83747852	-0.17572206	0.26272285	0.87510692
6.73915231	-0.17578126	0.26091629	0.89542156
6.65447142	-0.17612620	0.25149722	0.91774536
6.56803815	-0.17635914	0.24656568	0.92832720
6.48206359	-0.17653829	0.25931393	0.95109877
6.39405348	-0.17659527	0.27216164	0.95227475
6.30552934	-0.17657037	0.26115447	0.96015628
6.22787999	-0.17678625	0.25556192	0.98685968
6.14971972	-0.17692789	0.26407165	0.98493665
6.07238946	-0.17703378	0.27251788	1.00281539
5.99607606	-0.17711039	0.24960453	1.02599780
5.91533160	-0.17699589	0.26526810	1.03359238
5.83159097	-0.17672866	0.28748277	1.06078995
5.74993970	-0.17646131	0.26261090	1.06437274
5.67512619	-0.17634380	0.26085264	1.04783268
5.60441709	-0.17629801	0.23544755	1.05762211
5.53679543	-0.17629630	0.25640797	1.07942742
5.46806043	-0.17620685	0.26024036	1.08380240
5.39367869	-0.17588054	0.28957389	1.10784678
5.31953150	-0.17550491	0.26361756	1.11922370
5.25797846	-0.17549275	0.29144060	1.14081792
5.18627357	-0.17509064	0.27319699	1.14340430
5.11439286	-0.17462753	0.28999968	1.15193789
5.03852024	-0.17397143	0.24915536	1.17237742
4.97200399	-0.17358378	0.26374688	1.19290600
4.90713684	-0.17320331	0.27938754	1.19876731
4.84318700	-0.17280580	0.25071230	1.22037307
4.78647803	-0.17262037	0.25258785	1.22765134
4.72139371	-0.17208617	0.23843137	1.26255927
4.66016419	-0.17164401	0.22489881	1.25329397
4.59676942	-0.17107430	0.25185714	1.28078348
4.53569861	-0.17054333	0.24444345	1.31019414
4.47458835	-0.16996400	0.28823391	1.34014798
4.41817023	-0.16951782	0.28972060	1.33740415
4.36199151	-0.16903762	0.26911968	1.33457840
4.29998776	-0.16828636	0.29073010	1.34621465
4.23996375	-0.16756575	0.28402416	1.36189538
4.18787975	-0.16711592	0.26913508	1.38493246
4.13678817	-0.16666612	0.25243675	1.37077880
4.08404828	-0.16611007	0.27964941	1.37592760
4.02849494	-0.16539805	0.27071998	1.39297127
3.97184916	-0.16459812	0.27582668	1.40057182
3.91437929	-0.16372025	0.26832064	1.41268651
3.86224200	-0.16302335	0.27778513	1.42672790
3.81128958	-0.16233691	0.27213279	1.44943404
3.76289359	-0.16172124	0.29001415	1.44625065
3.71470499	-0.16107742	0.27453512	1.47736387
3.66402435	-0.16028761	0.28646313	1.47801345
3.61599001	-0.15957567	0.29770357	1.51749084
3.56633481	-0.15875472	0.27330274	1.54151008
3.52129851	-0.15810304	0.25756458	1.55137180
3.47609671	-0.15740930	0.27190125	1.54284698
3.42902104	-0.15659528	0.26807596	1.57527269
3.38304002	-0.15579555	0.25835957	1.59338833
3.33635515	-0.15492783	0.23471152	1.59928808
3.29447718	-0.15424934	0.24717549	1.63739645
3.25495692	-0.15365000	0.29958334	1.63939040
3.21180842	-0.15284765	0.28138314	1.67488571
3.17072348	-0.15211119	0.27942635	1.67280197
3.12288490	-0.15101658	0.30551156	1.67363115
3.08016879	-0.15013493	0.30573466	1.68487700
3.04128107	-0.14940856	0.29260988	1.72253101
3.00449182	-0.14875623	0.32590640	1.73541266
2.96271243	-0.14782667	0.29599665	1.71339539
2.92003034	-0.14681964	0.29990690	1.71145815
2.88153489	-0.14599196	0.29875549	1.73601761
2.84378495	-0.14517277	0.31663012	1.75740871
2.80362452	-0.14420061	0.32650264	1.77339206
2.76856041	-0.14346170	0.31650750	1.74947698
2.73318998	-0.14267987	0.30761067	1.78740711
2.69518103	-0.14173212	0.31028702	1.79009431
2.65358263	-0.14056505	0.30858038	1.79911738
2.61951226	-0.13976769	0.31401852	1.83347712
2.58797017	-0.13908004	0.26828922	1.82643024
2.55326560	-0.13819699	0.28323221	1.87136773
2.52288264	-0.13752287	0.29045143	1.86588247
2.48495790	-0.13641140	0.28023280	1.88404705
2.44957930	-0.13541155	0.30556455	1.89455694
2.41619667	-0.13449563	0.29659354	1.89912486
2.38291088	-0.13355949	0.29874802	1.91951091
2.35154528	-0.13270614	0.29735742	1.93828917
2.31899090	-0.13176115	0.31638439	1.96179977
2.28936928	-0.13095892	0.30461188	1.96200698
2.25814676	-0.13004173	0.31164720	1.99517209
2.22632606	-0.12906589	0.30712482	1.99849017
2.19672645	-0.12819520	0.29329110	2.00720670
2.16746306	-0.12732153	0.29911625	2.01274225
2.13669877	-0.12633663	0.31926728	2.06498893
2.10638221	-0.12535473	0.29970635	2.05225596
2.07673166	-0.12438943	0.31124122	2.07920687
2.04534096	-0.12329644	0.30531141	2.06450898
2.01742002	-0.12238982	0.34246423	2.10714176
1.99092540	-0.12154882	0.31520800	2.10656417
1.96320921	-0.12061241	0.32538149	2.12846559
1.93474642	-0.11960855	0.27990425	2.13249518
1.90884582	-0.11874219	0.30890571	2.12692730
1.88211825	-0.11780416	0.29418804	2.18409785
1.85566954	-0.11686315	0.30428362	2.19025438
1.82981858	-0.11593968	0.31524165	2.22283531
1.80373821	-0.11498171	0.31521820	2.24166328
1.77634793	-0.11391968	0.33499647	2.23547008
1.74931807	-0.11285985	0.32920117	2.25088824
1.72600991	-0.11202078	0.34325142	2.23666829
1.70572413	-0.11136111	0.36819692	2.28646075
1.68417833	-0.11060310	0.35713560	2.28694315
1.65768009	-0.10950138	0.34469221	2.30288227
1.63330494	-0.10852034	0.35702485	2.29037192
1.60575002	-0.10730807	0.37042406	2.28192011
1.58172508	-0.10631185	0.34848789	2.29105721
1.56119095	-0.10553313	0.36230532	2.30495213
1.53940740	-0.10465368	0.36311461	2.32785090
1.51749456	-0.10374863	0.33203604	2.32316760
1.49295523	-0.10264615	0.34378998	2.36314385
1.47165216	-0.10174854	0.28994019	2.37002876
1.45146380	-0.10091204	0.32784646	2.39554628
1.43317503	-0.10019281	0.31169286	2.42854677
1.41385013	-0.09938669	0.32587019	2.44536511
1.39332317	-0.09848073	0.32494951	2.44058574
1.36845944	-0.09725078	0.35558872	2.47702019
1.34556283	-0.09614225	0.35341338	2.46383788
1.32529213	-0.09520474	0.36219706	2.48880036
1.30792023	-0.09446098	0.38081063	2.50117706
1.29067933	-0.09371337	0.37506994	2.51681896
1.27234356	-0.09287257	0.36566775	2.53071624
1.25317492	-0.09195655	0.36523263	2.56440616
1.23180538	-0.09086342	0.36401170	2.53550921
1.21400179	-0.09001826	0.36654605	2.55514650
1.19699326	-0.08921866	0.38216248	2.59077764
1.17813952	-0.08826772	0.36906441	2.60029848
1.16031181	-0.08737953	0.36785823	2.60805454
1.14123816	-0.08638330	0.37263894	2.62798952
1.12311341	-0.08544458	0.37780888	2.63860438
1.10607860	-0.08457524	0.36425901	2.64460970
1.09015661	-0.08377831	0.38595344	2.66290512
1.07451676	-0.08299091	0.38839251	2.66260741
1.05712357	-0.08205537	0.37478461	2.68156606
1.04154706	-0.08124815	0.37370826	2.68518134
1.02439432	-0.08030536	0.37747906	2.71545335
1.00730239	-0.07935416	0.37271868	2.70202122
0.99149831	-0.07849173	0.36554259	2.72540264
0.97631055	-0.07766617	0.35589676	2.74100668
0.96149402	-0.07685858	0.36355257	2.76195151
0.94619661	-0.07600094	0.38400320	2.79661988
0.93229665	-0.07524431	0.36126146	2.78550628
0.91896150	-0.07452277	0.34395622	2.82643573
0.90438383	-0.07368972	0.34786902	2.81808944
0.89013906	-0.07287269	0.37189741	2.82301054
0.87317461	-0.07182098	0.37944968	2.87106489
0.85756728	-0.07086835	0.35762676	2.89917373
0.84421225	-0.07009068	0.39638527	2.94107283
0.83299795	-0.06948127	0.42571296	2.93058773
0.81983197	-0.06869968	0.42766279	2.93967710
0.80694730	-0.06793163	0.42377627	2.93795558
0.79180349	-0.06696258	0.40773531	2.96301181
0.77816119	-0.06610942	0.40758055	2.94633587
0.76512903	-0.06529781	0.40592988	2.94497115
0.75329330	-0.06457872	0.41879963	2.97483153
0.74364920	-0.06403924	0.41201237	2.98519164
0.73158606	-0.06328307	0.40055376	3.00705257
0.71720164	-0.06231592	0.43272581	2.99749022
0.70522350	-0.06154766	0.44640003	3.03001754
0.69402936	-0.06083890	0.41169088	3.05165078
0.68339108	-0.06017044	0.43724144	3.07143405
0.67251434	-0.05947270	0.42261675	3.08379434
0.66140490	-0.05874589	0.44047959	3.09344265
0.64925042	-0.05791729	0.42558400	3.10853848
0.63778768	-0.05714128	0.43976666	3.10961293
0.62650679	-0.05637279	0.42431592	3.15120674
0.61637775	-0.05569969	0.41453179	3.16397834
0.60749754	-0.05513210	0.43085761	3.14484863
0.59924161	-0.05461456	0.40403102	3.19424330
0.58798309	-0.05381583	0.41639473	3.18435271
0.57799587	-0.05312526	0.45587795	3.21197923
0.56687394	-0.05232225	0.42615537	3.23545179
0.55883810	-0.05179669	0.43897011	3.22568104
0.55077860	-0.05126273	0.43576323	3.23532928
0.54032169	-0.05049848	0.41428801	3.24490617
0.53058142	-0.04979342	0.44493682	3.25106267
0.51937944	-0.04894309	0.45440821	3.26003605
0.51113494	-0.04836394	0.44060418	3.27039420
0.50369267	-0.04785465	0.45260090	3.30662778
0.49615578	-0.04733059	0.44369311	3.31360439
0.48751658	-0.04669512	0.42817031	3.30323797
0.47751753	-0.04592221	0.44638829	3.35042737
0.46849958	-0.04523630	0.44739644	3.36248312
0.45961863	-0.04455670	0.45499267	3.36962973
0.45184462	-0.04397799	0.43913390	3.40423057
0.44426302	-0.04341206	0.43945734	3.42792715
0.43610206	-0.04278345	0.44829812	3.43215011
0.42893773	-0.04224668	0.44883749	3.44305919
0.42121926	-0.04164958	0.43726734	3.43680784
0.41506037	-0.04120134	0.45088380	3.45576264
0.40860620	-0.04071891	0.46896667	3.48560180
0.40171800	-0.04018807	0.44306666	3.48620627
0.39406006	-0.03957460	0.44708400	3.51220111
0.38511514	-0.03882547	0.42976844	3.51843487
0.37690468	-0.03814375	0.44232862	3.52449637
0.37130264	-0.03772066	0.46424334	3.56887572
0.36568574	-0.03729173	0.44791177	3.55460544
0.35876006	-0.03672449	0.45006325	3.57890534
0.35231396	-0.03620116	0.43435699	3.60714806
0.34471180	-0.03555362	0.46494658	3.62034732
0.33974891	-0.03517343	0.44620090	3.64610859
0.33372433	-0.03467908	0.45343404	3.64041112
0.32826758	-0.03423929	0.48693607	3.65975642
0.32251998	-0.03376483	0.46986427	3.70066326
0.31563642	-0.03316657	0.49186886	3.68978245
0.30798176	-0.03248164	0.49082007	3.71051872
0.30328327	-0.03210372	0.46583332	3.74027547
0.29813450	-0.03167432	0.49532604	3.74507285
0.29393017	-0.03134164	0.50813773	3.75865653
0.28777674	-0.03079713	0.50656211	3.73905898
0.28227916	-0.03031829	0.50032605	3.79642069
0.27584993	-0.02973476	0.48281208	3.77651613
0.26976629	-0.02918365	0.45010297	3.82485440
0.26635909	-0.02891840	0.48302218	3.82084061
0.26152114	-0.02849463	0.45659525	3.83237783
0.25710799	-0.02811356	0.49878593	3.83751178
0.25108335	-0.02755224	0.50309234	3.84911812
0.24631459	-0.02712455	0.49322067	3.86516077
0.24245179	-0.02679328	0.51891836	3.90854870
0.23833457	-0.02643081	0.49915914	3.91111566
0.23401247	-0.02604234	0.50391648	3.93380659
0.23021850	-0.02570951	0.48015005	3.91316281
0.22526851	-0.02524420	0.49503061	3.94197684
0.21949378	-0.02468230	0.49832419	3.93909864
0.21583661	-0.02435487	0.48366544	3.98243451
0.21189589	-0.02399250	0.49985387	4.00416987
0.20924327	-0.02377343	0.49033189	3.98481399
0.20564986	-0.02344504	0.48736134	4.01676870
0.20116487	-0.02301189	0.49933112	4.03253266
0.19570565	-0.02246343	0.51088577	4.05798729
0.19249552	-0.02216976	0.49070820	4.10556653
0.19023183	-0.02198297	0.50796950	4.09935157
0.18752225	-0.02174274	0.52470246	4.11804388
0.18381854	-0.02138474	0.51546623	4.15407076
0.17868591	-0.02085709	0.54875139	4.15432135
0.17543613	-0.02054596	0.53355392	4.16595182
0.17343782	-0.02037936	0.54123801	4.17782334
0.17041190	-0.02009006	0.52893338	4.17966843
0.16741701	-0.01980209	0.54156369	4.20042084
0.16456979	-0.01952932	0.51636134	4.21718240
0.15971909	-0.01901581	0.52858243	4.25739594
0.15723887	-0.01878168	0.54373445	4.26075905
0.15391786	-0.01844486	0.56760243	4.26801178
0.15185516	-0.01825675	0.55000516	4.29240817
0.14909619	-0.01798306	0.56586645	4.28291536
0.14605771	-0.01767341	0.57140171	4.31294613
0.14300771	-0.01736000	0.56923270	4.32235948
0.13987305	-0.01703391	0.55844397	4.32071730
0.13784661	-0.01684078	0.56561166	4.32869296
0.13540431	-0.01659510	0.55257935	4.35318317
0.13292719	-0.01634326	0.57410499	4.35902095
0.12998316	-0.01603189	0.56090531	4.37129812
0.12738595	-0.01576116	0.57996624	4.38071640
0.12421590	-0.01541730	0.53279912	4.40881534
0.12380833	-0.01541493	0.57162306	4.43187254
0.12184716	-0.01521820	0.56308416	4.45576585
0.11919465	-0.01493334	0.55232703	4.46421055
0.11680210	-0.01467909	0.56455874	4.46933704
0.11485890	-0.01447962	0.57604744	4.49882454
0.11176666	-0.01413335	0.55259747	4.52685159
0.10904553	-0.01383174	0.56530760	4.52253193
0.10816165	-0.01376177	0.55835237	4.57866459
0.10616013	-0.01354849	0.57788017	4.56854700
0.10422216	-0.01334178	0.57853370	4.58523389
0.10138073	-0.01301756	0.57960028	4.59182441
0.09966668	-0.01283632	0.59864252	4.64686249
0.09843710	-0.01271634	0.57143143	4.63988962
0.09649723	-0.01250337	0.59020034	4.66821037
0.09539491	-0.01239774	0.59419106	4.67921627
0.09201836	-0.01199480	0.58297792	4.69547338
0.09025597	-0.01180027	0.63043963	4.70543562
0.08853512	-0.01160982	0.61151664	4.73254178
0.08727138	-0.01147815	0.58477588	4.73375358
0.08588035	-0.01132870	0.62447303	4.71844485
0.08516710	-0.01126784	0.62401799	4.74277928
0.08287016	-0.01099629	0.60829897	4.76544449
0.08090567	-0.01076719	0.64791607	4.80038723
0.07981489	-0.01065318	0.62759510	4.80907605
0.07821331	-0.01046994	0.63998196	4.83066017
0.07693699	-0.01032912	0.64231719	4.81372198
0.07496883	-0.01009416	0.62998110	4.81426088
0.07333003	-0.00990214	0.64748527	4.84942834
0.07222248	-0.00978078	0.66472049	4.86525463
0.07105018	-0.00964977	0.65150419	4.88989475
0.07098252	-0.00966831	0.64561846	4.88509612
0.06966822	-0.00951650	0.63924907	4.91121472
0.06792604	-0.00930506	0.64744734	4.93534764
0.06666214	-0.00915797	0.63878931	4.94414011
0.06548807	-0.00902227	0.64145180	4.95220246
0.06396845	-0.00883791	0.63225984	4.97461617
0.06352271	-0.00880115	0.65410320	4.97470271
0.06280604	-0.00872641	0.66347015	4.99527258
0.06089804	-0.00848511	0.63848763	4.98910177
0.05888353	-0.00822744	0.66738128	5.03804170
0.05822475	-0.00815816	0.67607069	5.05449604
0.05743124	-0.00806944	0.66034141	5.07660104
0.05694657	-0.00802361	0.65234293	5.09350065
0.05586218	-0.00789267	0.64533736	5.13244468
0.05439305	-0.00770638	0.65806294	5.11350037
0.05325582	-0.00756609	0.65585578	5.14356223
0.05196195	-0.00740260	0.65158580	5.12759035
0.05108344	-0.00729743	0.65495975	5.17002028
0.05058675	-0.00724628	0.67103143	5.18185082
0.04933646	-0.00708649	0.67188877	5.20754578
0.04929298	-0.00709954	0.65072442	5.22360595
0.04727570	-0.00682750	0.67465131	5.23105464
0.04684700	-0.00678393	0.66338745	5.23739872
0.04591427	-0.00666684	0.67558540	5.25987674
0.04532167	-0.00659854	0.67717018	5.30349407
0.04441827	-0.00648441	0.67978534	5.30573923
0.04388200	-0.00642331	0.69403757	5.32034615
0.04321754	-0.00634298	0.65687542	5.33182578
0.04256390	-0.00626372	0.65662205	5.36877328
0.04169202	-0.00615175	0.65802334	5.35784517
0.04036705	-0.00597207	0.67229034	5.39931674
0.04053750	-0.00601317	0.65562768	5.43881244
0.03904094	-0.00580648	0.66602776	5.43347080
0.03779953	-0.00563666	0.67855726	5.46311562
0.03780790	-0.00565273	0.70794165	5.48925124
0.03745256	-0.00561429	0.69491868	5.49426964
0.03722889	-0.00559536	0.71077853	5.51835806
0.03752782	-0.00565501	0.73459155	5.54045533
0.03633627	-0.00548971	0.74546482	5.52900456
0.03590470	-0.00543859	0.73945297	5.56726844
0.03542768	-0.00538023	0.74644829	5.56130856
0.03510335	-0.00534475	0.71381349	5.54154570
0.03439044	-0.00524970	0.73295863	5.55365270
0.03497490	-0.00535264	0.73245175	5.58849208
0.03334219	-0.00511586	0.72339278	5.59135148
0.03296797	-0.00507138	0.74716636	5.61711637
0.03221661	-0.00496845	0.71486129	5.61193518
0.03160342	-0.00488629	0.73735568	5.65594551
0.03153283	-0.00488776	0.69974046	5.67478879
0.03183343	-0.00494686	0.71925393	5.70899982
0.03127231	-0.00487194	0.71427585	5.70824690
0.02975575	-0.00464736	0.72919392	5.72716221
0.02962225	-0.00463815	0.72756793	5.73882655
0.02902571	-0.00455615	0.70997047	5.78766166
0.02909012	-0.00457769	0.71293662	5.78510166
0.02845562	-0.00448903	0.72554551	5.80690177
0.02817827	-0.00445635	0.74229564	5.82205164
0.02801391	-0.00444137	0.75829998	5.84463205
0.02816313	-0.00447610	0.72672565	5.85618739
0.02817134	-0.00448848	0.74976718	5.86843964
0.02766192	-0.00441820	0.73010192	5.90642964
0.02729569	-0.00437044	0.71915495	5.92621724
0.02767849	-0.00444262	0.75115445	5.92751767
0.02695989	-0.00433788	0.74572359	5.98890306
0.02604596	-0.00420108	0.73891567	5.97272326
0.02582929	-0.00417629	0.77859623	6.01505900
0.02680186	-0.00434410	0.78056464	6.02139274
0.02570812	-0.00417694	0.76438939	6.02296388
0.02596923	-0.00422958	0.80653533	6.05337150
0.02543743	-0.00415299	0.80836562	6.04614660
0.02576652	-0.00421686	0.78574044	6.06187147
0.02561013	-0.00420135	0.76513704	6.07732900
0.02520263	-0.00414442	0.74678613	6.09865936
0.02543348	-0.00419241	0.76701798	6.14034897
0.02425153	-0.00400713	0.74510534	6.16262093
0.02462754	-0.00407896	0.75157912	6.21281640
0.02457793	-0.00408043	0.77995790	6.22059748
0.02490620	-0.00414474	0.77537857	6.23530702
0.02467627	-0.00411621	0.82557401	6.25939133
0.02446654	-0.00409086	0.82999980	6.30630516
0.02423984	-0.00406252	0.82576017	6.28811437
0.02480399	-0.00416685	0.82446240	6.27996653
0.02487320	-0.00418828	0.83454259	6.30219063
0.02508129	-0.00423321	0.89240831	6.29812189
0.02532730	-0.00428473	0.84773111	6.32398300
0.02477953	-0.00420183	0.85773102	6.33096278
0.02545832	-0.00432698	0.87207445	6.33600063
0.02532108	-0.00431364	0.83043010	6.33863261
0.02532484	-0.00432428	0.82587160	6.37419835
0.02545643	-0.00435680	0.83935980	6.37488286
0.02527612	-0.00433591	0.84264529	6.40613276
0.02504096	-0.00430546	0.81940370	6.42988187
0.02504548	-0.00431613	0.81380005	6.44368262
0.02380940	-0.00411251	0.82313651	6.46747627
0.02526998	-0.00437477	0.80195197	6.48542479
0.02553550	-0.00443083	0.81472430	6.49708691
0.02625539	-0.00456611	0.81998828	6.53349695
0.02596891	-0.00452655	0.80930353	6.56086850
0.02605316	-0.00455153	0.81580885	6.58723259
0.02575095	-0.00450892	0.81273657	6.62591696
0.02618703	-0.00459562	0.81400788	6.62309749
0.02597335	-0.00456839	0.82957761	6.63582079
0.02662019	-0.00469269	0.82048723	6.69876868
0.02699688	-0.00476977	0.82198563	6.68782111
0.02671105	-0.00472983	0.83357230	6.73008601
0.02671789	-0.00474161	0.84016326	6.74347682
0.02667052	-0.00474376	0.84293497	6.76314704
0.02836474	-0.00505632	0.83984844	6.77974256
0.02765757	-0.00494120	0.85799824	6.78566633
0.02857178	-0.00511584	0.85627671	6.81856274
0.02728488	-0.00489622	0.84718291	6.83689891
0.02735358	-0.00491937	0.86791906	6.85977770
0.02752686	-0.00496144	0.89472228	6.90880687
0.02829448	-0.00511100	0.89577067	6.91392199
0.02848472	-0.00515664	0.93010150	6.91210628
0.02864338	-0.00519671	0.91300487	6.94558068
0.02854022	-0.00518930	0.90340147	6.95892598
0.02896718	-0.00527841	0.89767976	6.94018402
0.02840109	-0.00518651	0.90256531	6.96334989
0.02931414	-0.00536487	0.92925966	6.98676130
0.02874727	-0.00527252	0.92300060	7.02151669
0.02939225	-0.00540246	0.90732785	7.04020546
0.02964368	-0.00546043	0.90724778	7.01308987
0.02855174	-0.00527061	0.92404526	7.08854675
0.02901016	-0.00536674	0.91565108	7.09794469
0.02877530	-0.00533471	0.92674962	7.10542980
0.02933411	-0.00544994	0.93023156	7.15674386
0.02969574	-0.00552891	0.94498528	7.18944684
0.02958716	-0.00552044	0.93206236	7.18685764
0.02985400	-0.00558207	0.94008464	7.17705659
0.03106200	-0.00582027	0.91889226	7.22902986
0.03049593	-0.00572631	0.93181736	7.24534015
0.03125471	-0.00588120	0.92706888	7.23056177
0.03109904	-0.00586426	0.94064873	7.25498833
0.03141230	-0.00593580	0.91719596	7.28107852
0.03187197	-0.00603532	0.90735986	7.30087374
0.03087140	-0.00585812	0.91261985	7.31837772
0.03171000	-0.00602985	0.94409261	7.33963565
0.03178461	-0.00605667	0.92483844	7.39114070
0.03140663	-0.00599713	0.91937890	7.41146473
0.03197873	-0.00611908	0.92720992	7.41528615
0.03204799	-0.00614508	0.95595747	7.43243562
0.03256587	-0.00625733	0.95724803	7.48758808
0.03258410	-0.00627379	0.95736735	7.49505701
0.03326907	-0.00641890	0.97445548	7.49366145
0.03293451	-0.00636746	0.96819160	7.52419934
0.03335073	-0.00646120	0.96791091	7.54509071
0.03291211	-0.00638932	0.95990572	7.56101660
0.03328022	-0.00647402	0.96018049	7.57153478
0.03351204	-0.00653246	0.95574578	7.59598154
0.03348167	-0.00653987	0.96115106	7.62854048
0.03288068	-0.00643557	0.96928449	7.63101345
0.03339393	-0.00654932	0.96242406	7.65449364
0.03351293	-0.00658601	0.97205452	7.71525131
0.03401503	-0.00669823	0.95127411	7.69203996
0.03421420	-0.00675108	0.94339122	7.72182616
0.03437596	-0.00679670	0.94916024	7.78044090
0.03415047	-0.00676572	0.96247200	7.79771371
0.03466737	-0.00688195	0.97155366	7.82183326
0.03496957	-0.00695588	0.99282531	7.84094166
0.03507915	-0.00699166	0.99748634	7.86398578
0.03521087	-0.00703196	0.96424383	7.89013311
0.03561197	-0.00712626	0.98386317	7.88993718
0.03498795	-0.00701535	1.01093794	7.90524208
0.03584516	-0.00720153	1.00541307	7.96078122
0.03559450	-0.00716537	0.98265456	7.97764456
0.03487481	-0.00703441	0.99858794	7.99521935
0.03574866	-0.00722494	0.99577470	8.02262023
0.03607538	-0.00730537	0.99074566	8.04684293
0.03497311	-0.00709612	1.00701631	8.06898879
0.03658816	-0.00743842	1.03427641	8.10121573
0.03611847	-0.00735736	1.02524316	8.13374368
0.03658297	-0.00746659	1.02750423	8.16253498
0.03534350	-0.00722774	1.05339492	8.19546139
0.03602451	-0.00738140	1.04259856	8.21397653
0.03595784	-0.00738211	1.05866140	8.23978071
0.03606237	-0.00741798	1.08948044	8.26339289
0.03646638	-0.00751566	1.11761968	8.26286581
0.03603842	-0.00744187	1.09329560	8.26073727
0.03660720	-0.00757396	1.13796173	8.29060127
0.03650873	-0.00756819	1.11749602	8.29621153
