jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/sdat/UnEdited/derivatives/jMRUIFiles/mrs_sub-02_ses-01_press_sub-02_PRESS_35_act_jMRUI_A.TXT

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 5.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 1.277507E+08
MagneticField: 3.000462E+00
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
-0.00023308	-0.00039572	-0.00019941	0.04339843
-0.00052312	0.00021421	0.00384277	0.03045633
-0.00033735	0.00036740	-0.00114412	0.03600397
0.00050801	0.00027573	-0.00304800	0.03856255
0.00054494	-0.00024772	0.01210126	0.04009224
0.00001268	-0.00067734	-0.00710762	0.04559798
-0.00065857	-0.00049443	-0.01033596	0.04746018
-0.00073598	0.00014621	0.00429556	0.05130747
-0.00032772	0.00058710	0.00220947	0.04304709
0.00002321	0.00018711	-0.00179125	0.03525706
0.00008762	-0.00014522	0.00749005	0.04181184
-0.00020204	-0.00066187	0.00801455	0.04759265
-0.00049872	-0.00048967	0.00759401	0.04884393
-0.00087695	0.00003953	-0.00902551	0.04490894
-0.00031174	0.00013864	0.00592566	0.04763290
-0.00013786	0.00026139	-0.00417005	0.03924049
0.00001847	-0.00034266	0.01470583	0.05232733
-0.00046043	-0.00016910	-0.00173270	0.03462355
-0.00054113	0.00008846	0.00275784	0.04818610
-0.00046836	0.00033400	-0.00023709	0.03565511
-0.00006652	0.00081800	0.00207582	0.03896801
0.00059389	0.00035121	-0.00040824	0.04220471
0.00029378	-0.00042518	-0.00833150	0.05375778
-0.00016194	-0.00078769	-0.00423431	0.03997485
-0.00092875	-0.00085798	0.01045754	0.04340494
-0.00087630	0.00005569	-0.00048085	0.04034672
-0.00101483	0.00052905	0.00901923	0.05298823
0.00008432	0.00056945	0.00438415	0.05274162
0.00022029	0.00040087	0.00439561	0.06090912
0.00003069	-0.00017551	0.00086220	0.05135386
-0.00045722	0.00011261	-0.00153887	0.04941853
-0.00025137	0.00005601	0.01734219	0.04874233
-0.00017994	0.00064913	-0.00428479	0.03537535
0.00024541	0.00023790	0.00028676	0.04987024
0.00035483	-0.00023717	0.00335135	0.04650360
-0.00023968	-0.00023464	0.00747213	0.04114528
-0.00045408	0.00001014	0.01611929	0.05591779
-0.00030802	0.00030367	0.00309353	0.04813352
0.00014264	0.00030602	0.00330422	0.06323505
0.00068665	0.00017311	0.01158716	0.04890651
0.00051763	-0.00002716	0.01117526	0.05536967
0.00011456	-0.00021290	-0.00732030	0.05493600
-0.00026263	-0.00032196	0.00631110	0.05125986
-0.00033887	-0.00023564	-0.00000002	0.04135290
-0.00010402	0.00022234	0.00737094	0.06346336
-0.00007756	0.00001952	0.00542414	0.05103903
0.00002454	0.00021647	0.00014205	0.05852630
0.00016447	-0.00008092	-0.00343312	0.05650461
-0.00017216	0.00023724	-0.00909441	0.05241553
-0.00002964	0.00048662	-0.00072265	0.04630417
0.00059582	0.00044451	-0.00005751	0.04602921
0.00079243	-0.00012991	0.01200565	0.05133129
0.00027636	-0.00058710	-0.00040360	0.04310935
-0.00034444	-0.00055438	0.00260098	0.05160275
-0.00037866	-0.00009298	-0.00661200	0.05158290
-0.00014128	0.00026652	0.00947198	0.05784514
0.00027585	0.00046244	0.00353671	0.04795878
0.00031491	0.00024585	0.00314169	0.04749109
0.00027302	-0.00036867	0.00038255	0.04509386
-0.00008159	-0.00011673	0.00745773	0.05798954
-0.00006890	0.00025800	0.00660081	0.05143754
0.00036915	0.00003049	0.00146919	0.04619987
0.00050247	-0.00003889	0.00375543	0.04652830
0.00039421	-0.00013395	-0.00023206	0.05350035
0.00016994	-0.00035150	-0.00673232	0.04861315
-0.00033526	-0.00022354	0.00415561	0.05659423
-0.00035118	-0.00034917	-0.00791159	0.05252603
0.00021011	0.00020233	0.01808943	0.05880525
0.00058576	0.00012039	0.01814561	0.04994136
0.00006129	0.00001398	0.00268513	0.05176440
0.00027543	-0.00048041	0.01384386	0.05269630
0.00019321	-0.00030837	-0.00509400	0.05722153
0.00008778	-0.00034328	0.00909799	0.05501486
0.00065057	0.00027231	0.01081924	0.05981506
0.00035892	-0.00014050	0.01623329	0.06159656
0.00037139	-0.00030977	-0.00701212	0.06386542
0.00004069	-0.00023637	0.00601685	0.05384100
0.00008529	-0.00027399	0.01144627	0.06357446
-0.00005266	0.00031745	0.01146813	0.05565794
0.00022092	0.00025114	0.01293324	0.04515352
0.00051568	-0.00003874	0.00620560	0.05496960
0.00004233	-0.00048995	0.01108524	0.06644047
-0.00000365	-0.00001828	0.00891444	0.06451211
0.00015568	0.00010249	0.01310572	0.05120991
0.00026200	0.00038452	0.00335079	0.05702087
0.00035145	0.00016602	-0.00295307	0.06079652
0.00082959	0.00019887	0.00266831	0.05863126
0.00056923	-0.00027033	0.00746821	0.05215645
0.00000140	-0.00036557	0.01057938	0.06261609
-0.00011001	-0.00027160	0.01451242	0.06800666
0.00013763	-0.00012087	0.00028312	0.06073572
-0.00005836	-0.00000582	-0.01375064	0.06247537
0.00041244	-0.00014260	0.00752741	0.05403064
0.00016519	-0.00033771	0.01310848	0.07898577
0.00010991	-0.00031201	0.01796026	0.06721350
0.00040750	-0.00026992	-0.00009722	0.06035313
0.00001644	-0.00013729	-0.00631769	0.05834460
0.00037697	-0.00028078	0.00233070	0.06849992
0.00063097	-0.00010305	0.00516302	0.05470353
0.00015463	-0.00043598	0.00084724	0.06712844
0.00014380	-0.00058011	0.01011499	0.06491876
0.00007892	-0.00025597	-0.00304328	0.06014351
-0.00005260	0.00023448	-0.00458612	0.06037213
0.00018620	0.00007945	-0.00965271	0.06778902
0.00015590	-0.00010240	0.01302223	0.06715394
0.00028951	-0.00012444	0.00952069	0.06813621
-0.00005605	-0.00042193	0.02567174	0.06853845
-0.00015926	-0.00008565	0.01466539	0.07304135
-0.00029224	-0.00015399	0.02213654	0.07125802
-0.00001799	-0.00040147	0.00693297	0.06773344
-0.00014676	-0.00029250	0.00874381	0.07485177
0.00015921	-0.00034922	0.00137619	0.06688067
-0.00013939	-0.00024045	-0.00075783	0.06842303
-0.00002534	-0.00034783	0.01157600	0.06675104
-0.00009336	-0.00003234	-0.00106412	0.07506122
0.00038906	0.00014134	0.01747442	0.07257603
0.00052398	-0.00015996	0.01375487	0.08231753
0.00006432	-0.00042261	0.00973729	0.05710810
0.00006611	-0.00039332	0.01230568	0.06694199
-0.00011127	-0.00018576	0.01308588	0.06554822
-0.00025467	-0.00012796	0.00322818	0.06435653
0.00015457	-0.00017410	0.01459601	0.06653450
0.00007945	-0.00045860	0.01443599	0.07815351
0.00046564	-0.00026175	0.01876979	0.08747824
-0.00036173	-0.00027656	0.01639108	0.06665163
-0.00008013	-0.00008825	0.00819486	0.07293899
0.00000912	-0.00011225	0.00379270	0.07243663
0.00012021	-0.00028959	0.00793737	0.07852758
0.00016550	-0.00036475	0.00551955	0.06875773
-0.00002590	-0.00021550	0.00122642	0.07844476
-0.00050285	-0.00047616	0.00577113	0.08597708
-0.00001242	-0.00037278	0.00161554	0.07073370
-0.00036930	-0.00028310	0.00715334	0.07321622
-0.00012474	0.00007999	0.02531062	0.07364897
0.00001485	-0.00018844	-0.00025560	0.08368460
-0.00007219	-0.00028919	-0.00138904	0.06817985
-0.00025873	0.00013058	0.01149633	0.06842116
-0.00022239	0.00007022	0.00139145	0.07201444
0.00000619	-0.00022072	0.01373872	0.08488212
0.00016263	-0.00014593	0.01230687	0.08173409
-0.00007292	-0.00004909	0.01379860	0.08482971
-0.00024558	-0.00028091	0.00764747	0.07991336
-0.00004585	-0.00012577	0.00965554	0.08717280
-0.00012021	-0.00013662	0.02655523	0.08261368
-0.00020456	-0.00007226	0.00740174	0.08361823
-0.00014523	0.00008883	0.01521901	0.08477576
-0.00028033	-0.00051370	0.01252990	0.09505430
-0.00002565	-0.00020193	0.02690948	0.08045803
-0.00018903	-0.00023869	0.01601179	0.08416391
-0.00024172	0.00002018	0.01662741	0.08947655
-0.00042099	-0.00012188	0.02063807	0.10096946
-0.00008869	-0.00058877	0.02325301	0.07790853
0.00005964	-0.00008637	0.01478049	0.10172403
-0.00011686	-0.00021199	0.02023256	0.07499962
-0.00057523	-0.00038280	0.03043225	0.08523888
-0.00034551	-0.00009158	0.02272958	0.08285306
-0.00012824	0.00011028	0.00684149	0.08869969
-0.00000706	-0.00012946	0.02731078	0.09157738
-0.00019266	-0.00010100	0.02578869	0.08882107
-0.00010729	-0.00028644	0.02701624	0.09031328
-0.00060315	-0.00021861	0.00708866	0.08765472
-0.00030589	-0.00021844	0.00995505	0.09474015
-0.00059818	-0.00006646	0.02282434	0.09299897
-0.00018558	-0.00011269	0.02368237	0.08038374
-0.00007414	0.00003919	0.02547414	0.08423564
-0.00039486	-0.00030417	0.02041920	0.07959081
-0.00016519	-0.00025808	0.02064186	0.07184397
-0.00049088	0.00002238	0.01458564	0.08361161
-0.00028456	-0.00001368	0.02899634	0.09132284
-0.00008239	-0.00020519	0.02478752	0.07818160
-0.00016260	-0.00027121	0.01297122	0.08565838
-0.00011558	-0.00021578	0.02990144	0.09605356
-0.00030659	-0.00021955	0.02451341	0.08734132
-0.00030696	0.00017112	0.01874783	0.09682401
-0.00046025	0.00019558	0.02553813	0.06859634
-0.00007778	0.00004579	0.02521447	0.09592484
-0.00024353	-0.00010370	0.01422214	0.09481519
-0.00014886	-0.00009587	0.02103529	0.08328110
-0.00017043	-0.00001606	0.02815532	0.08220086
-0.00023052	-0.00011755	0.02482005	0.09471458
-0.00022809	-0.00006802	0.01792286	0.07913409
-0.00007751	0.00000959	0.03062763	0.09085019
-0.00037196	-0.00033738	0.01888770	0.08840830
-0.00041800	-0.00009917	0.00850751	0.07916448
-0.00017546	-0.00035657	0.01770374	0.08075263
-0.00022707	-0.00018041	0.01791829	0.09027233
-0.00016529	-0.00045159	0.02693146	0.07968535
0.00000454	-0.00024028	0.01798928	0.07690226
-0.00047942	-0.00027615	0.00829659	0.08850299
-0.00041546	-0.00018035	0.01428509	0.08298726
-0.00032957	-0.00029988	0.01741194	0.08167846
-0.00035354	0.00012517	0.02038116	0.09384431
-0.00033704	-0.00009231	0.00954527	0.09483041
-0.00019255	0.00002888	0.01357007	0.09111937
-0.00005391	-0.00012627	0.01993708	0.09826773
-0.00040173	-0.00017620	0.00912419	0.10179070
-0.00051468	0.00000431	0.02768360	0.10226819
-0.00017982	-0.00012585	0.00998797	0.10086704
-0.00028102	0.00002666	0.00310665	0.09024802
-0.00035357	0.00009739	0.01615453	0.08992759
-0.00028450	-0.00019018	0.01218815	0.10192060
-0.00019661	-0.00014140	0.01983301	0.10489159
-0.00042025	-0.00012161	0.00938718	0.10916330
-0.00041891	-0.00025623	0.00500339	0.10747880
-0.00036235	-0.00008601	0.01358015	0.11933373
-0.00027217	-0.00029397	0.01800728	0.10702248
-0.00025734	-0.00017176	0.01006922	0.11461118
-0.00045120	-0.00038354	0.01158357	0.10942770
-0.00033910	-0.00011559	-0.00271847	0.11825446
-0.00031388	-0.00007474	0.02131945	0.11938729
-0.00028212	-0.00017532	0.01932635	0.13176422
-0.00014321	-0.00004188	0.00599039	0.14053151
-0.00027122	0.00000086	0.02585495	0.13056039
-0.00043421	-0.00009391	0.01774034	0.14094244
-0.00018440	-0.00032295	0.02575503	0.14487658
-0.00017311	-0.00020689	0.02051626	0.14778956
-0.00069284	-0.00043708	0.01939003	0.15014807
-0.00011291	-0.00025055	0.03634520	0.14238062
-0.00029587	-0.00068850	0.04426750	0.13912265
-0.00055026	-0.00033770	0.03953540	0.15242552
-0.00018351	-0.00030814	0.05942385	0.14227769
-0.00052904	-0.00025315	0.06232570	0.15672873
-0.00021430	-0.00033033	0.07307373	0.14053760
