NAA_SNR,NAA_FWHM,water_FWHM,residual_water_ampl,freqShift
435.433927242574,7.24420337539502,6.45773138415054,8.83976289767893e-05,-3.73483447572339
390.367930246453,6.01257201755727,6.12114105897199,0.000173034007150533,-4.07087796676867
