NAA_SNR,NAA_FWHM,water_FWHM,residual_water_ampl,freqShift
152.579737943313,7.98474444474596,8.01116671897425,2.80084661012318,-2.30473924756346
145.843484095208,6.69084163172303,8.19763646265622,0.561624427686423,-3.21974022244464
