jMRUI Data Textfile

Filename: /Users/Georg/Documents/MATLAB/osprey/exampledata/bruker/derivatives/jMRUIFiles/mouse1_7__jMRUI_A.TXT

PointsInDataset: 4096
DatasetsInFile: 1
SamplingInterval: 2.000000E-01
ZeroOrderPhase: 0E+00
BeginTime: 0E+00
TransmitterFrequency: 5.002977E+08
MagneticField: 1.175042E+01
TypeOfNucleus: 0E+00
NameOfPatient: No Name
DateOfExperiment: 48
DateOfExperiment: 55
DateOfExperiment: 45
DateOfExperiment: 74
DateOfExperiment: 117
DateOfExperiment: 108
DateOfExperiment: 45
DateOfExperiment: 50
DateOfExperiment: 48
DateOfExperiment: 50
DateOfExperiment: 49
Spectrometer: TrioTim
AdditionalInfo: jnear


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
307.25411589	612.35988793	654.36531353	-3403.58252727
661.35174369	-25.95070074	-1658.32245790	1007.05110655
196.68991434	-473.65421567	3505.37749229	-6831.46268763
-378.75232937	-328.09571884	3275.03975088	-153.35735138
-244.05162930	143.82688747	-140.72393130	598.11183643
-71.08838519	163.86273811	-339.24961033	-3457.90636645
103.53473770	166.46022347	-59.19508098	-98.12941236
158.21502820	52.06951083	-70.04110189	-3786.82715584
217.44471826	-293.89993464	-145.59350398	-1388.51689737
-275.26756776	-332.96159182	1544.37721406	-1895.82782711
-501.13332837	70.35551965	-616.68372802	-1122.22768843
-199.86043416	441.53716052	2172.67630622	-3257.16684297
240.92553611	229.37707563	94.73755152	1095.76090336
223.13682030	-218.11774398	4327.92279851	571.78447907
-198.53995240	-196.61415550	3358.24690152	692.68212398
-160.98306536	-25.92264867	2475.70231258	-4903.23423319
-50.18426957	21.77221362	808.74670419	-488.03725812
-105.10123590	37.96471493	-1003.78786535	1360.32409798
80.92370977	329.72368470	-3061.19497413	-2262.38522298
521.65969312	83.65182185	3659.90148110	-4635.92051869
271.87110834	-465.07920859	-3185.09186474	-115.96191428
-330.15026834	-484.72446553	313.97344798	-1114.01338775
-443.06841723	-39.41454717	-526.98099986	-2511.57677463
-141.21061049	235.19672557	1000.78171975	-1975.22293677
102.87055217	38.01975454	-4538.99013838	-47.21509979
197.70575014	61.86365058	3168.92039333	-1197.88959541
198.26729572	-63.67113035	4417.26261604	-2217.59417215
230.31673387	-378.66603193	1148.08323009	994.36876064
-224.73833062	-422.26417685	180.09730825	-1684.06708897
-443.25275998	65.45606229	-679.72303269	-1980.90970490
39.29517716	400.19822821	3613.33668751	-1559.42000886
370.95121686	120.48955451	1332.57754749	-1130.02361221
181.67079113	-202.60415752	29.46899968	-4405.78172753
27.16145124	-113.06597710	1768.81646985	-1059.13466281
96.32362489	-37.45452506	3289.14379095	-1177.75757466
6.86464499	-154.31036942	-4879.33182511	-3589.62409054
-139.87439310	-66.59047312	434.86694354	1700.38158778
32.14840109	83.70608166	-1493.08073639	-2886.13858067
138.51487664	28.30113208	2550.98945691	-4591.80105297
76.49342598	-66.77042999	2099.30223996	134.89693172
85.95564061	4.80479674	2320.38402745	-1280.84633290
205.40473273	15.18662457	-2382.19306860	-197.79935043
295.54656991	-242.05420120	3081.41273923	-4690.92346609
-26.60157729	-279.70889908	-1173.16532233	-2575.07985735
-173.37285863	-15.94483129	2577.92552498	49.79792535
11.31081631	114.72057122	-2928.63639454	-718.43489277
68.91366323	53.88912667	2094.53191162	-3638.42655529
13.89187407	76.83467216	2496.84133194	-2137.02510024
178.77511107	213.76247835	4784.23869340	381.37633398
308.09407073	-38.03706590	1421.27565913	329.56190822
89.81575160	-316.33311671	-1956.51853523	830.57379591
-305.77047864	-60.08187242	6899.59678161	2435.07274704
-87.16130873	371.30993561	-162.01963856	-507.30091603
306.47768961	266.19223418	-466.23283602	-1129.45805572
260.92319775	-131.10128797	3737.25571921	-1501.44443381
109.01997618	-170.54399095	-3642.49478482	-1367.50011151
-29.94409198	-15.23538309	-30.28440680	-335.57534377
-134.92550931	-52.17353064	1925.66408716	-2022.88285496
-285.46215989	44.11703506	2812.64759129	-1732.61024056
-220.11403700	329.58039838	2356.16616525	-2432.66593698
170.84004137	274.01906807	1605.69961241	-4334.24513937
256.78653145	-179.02568969	3315.24907660	1652.63201181
-93.76003427	-219.04546758	5570.11381180	-2897.33523736
-312.38601395	28.98505917	4272.72582434	-1195.98925804
-209.25502257	159.98364568	4035.54180608	-563.71492543
-19.26953968	236.34469378	-2699.11584763	1955.84000849
-36.59823749	211.05731622	-2031.51295895	-2302.29787938
201.80255910	98.43174915	-4424.52268404	-3727.12094477
111.88165448	-220.72998157	-1311.65031914	-3881.28824403
-245.51159966	-284.59955515	1243.35005073	-4214.39766775
-379.02460834	98.01127278	2660.41823604	-4092.85922823
-169.97404068	284.42586903	2562.78377891	-2663.69159472
85.32446129	65.26630159	1594.97139577	4441.05705916
86.55943988	-10.36031942	4171.90828439	-3007.09170275
22.98093861	-10.05408149	1848.76526275	2544.58963057
56.64627320	-60.91830139	-404.24459091	-115.32934775
-84.84826387	-181.66863675	-3198.56151338	-1351.82210251
-344.22626875	169.80281834	2339.92301388	2135.16269809
-133.73476141	354.61246140	-2374.80855214	-907.54160557
252.60373976	223.00683543	-1755.24114534	-5938.39024142
171.64015656	-94.15459061	3405.39114665	-4031.29737439
-82.89561040	-137.53050677	1746.26604506	2677.17815358
-200.53376428	11.18818420	3298.77588915	-6469.80302488
-2.86398997	41.54382207	864.59820287	-3267.45935870
-38.37103261	69.41275239	3057.16609789	2239.35012685
-47.37068539	204.62133860	-4082.26444754	-2116.36498683
181.84852911	74.46177720	147.87281292	3225.09261355
180.33933662	-107.84783194	2019.87770270	-1117.94839722
-36.77047526	-118.81909439	2774.92774366	2134.38033306
-79.36907357	33.52235648	1579.24918329	-5019.83940427
61.36304745	43.60016000	1549.56977616	-2597.86734363
-46.60530259	-78.31825087	2597.95232921	-4723.05618598
-154.61258775	-49.49271315	-906.90358558	-178.42296054
-70.40663703	204.46073595	3641.83171927	-2882.53593563
87.41491506	133.68477709	-485.89687334	-1004.53520749
124.66696497	-22.24230883	4952.92479660	209.46906287
-58.64233817	9.01023812	1134.29951024	-2271.64210245
75.70530791	27.85555667	2810.71744160	-511.56735311
72.14426450	-107.61685171	-1322.67826320	-4638.20590895
-33.94576829	-101.05464731	2485.01312393	1148.19909025
-92.15029529	88.66039673	-1750.03156538	155.23052165
77.94048050	99.44512113	1574.71247630	1391.51522679
151.21073378	-70.71995340	4629.50292362	988.35091230
-8.27614716	-134.30887873	4681.96537649	-1109.67288021
-8.37476397	13.31352886	-555.64627296	1623.28940728
-31.71612085	-27.29892581	3476.15157392	-3657.45185961
21.26951895	38.79885496	4580.02589866	-60.16961430
-71.17506756	63.67688359	4016.14554256	-3418.23741287
52.23719694	107.04374488	3042.49346998	2017.48121761
154.67668808	-145.20346435	2080.41981143	1833.61860906
37.05740383	-183.86472510	-1314.74239787	-1465.67851674
-76.25468329	11.68218435	2232.68045977	1529.29160587
-29.56398655	129.03842269	-791.65135437	-351.05873176
147.31793739	126.68591193	-851.48839165	-3109.95135862
119.00056136	-56.29702179	2983.19331620	-4802.50347083
108.63192786	29.20897704	-168.25712820	-2275.13361998
119.92285937	-73.51465147	1660.29495311	602.91602769
-54.29654512	-207.12117934	836.39927061	6015.54290276
-221.40527972	-91.81769421	-1450.68619260	-1453.40089033
-98.18490631	79.59919576	2309.49753623	490.51925221
170.85091409	86.22089997	7282.50566718	-1294.89533718
78.97225047	-107.55199674	1763.90136199	-815.89254773
3.62297298	-110.26551483	867.52124981	-4780.82379484
-50.80286262	-33.67480118	2717.85645053	-1136.41554200
5.11477201	19.11380937	802.68571028	3730.37271739
8.56139630	34.32294900	2725.62235308	-2655.91831034
18.70824962	170.91222229	4104.99219822	-4532.25168337
198.37514262	-3.68095656	476.62388485	-4516.05520819
130.01802534	-172.75715410	4685.18665486	-1446.16560908
-52.01812047	-173.91520574	3810.84181096	-1521.58413612
-115.67124809	-32.17182926	-1186.52508869	-1878.10129839
-31.36015431	-30.73218084	-1659.97044665	-2142.19236073
19.65124960	43.22488934	3296.90128226	1650.87030151
36.44208879	26.05148963	3024.46955810	2917.98679394
125.94286432	49.41671119	1447.11459928	-3243.40750512
97.90270840	-32.68519233	1229.45691482	1006.73317006
-144.03446093	-201.13427282	6476.75043331	-513.62033072
-149.94503697	-97.25070826	1703.48555705	-3393.24090966
8.80625170	158.99000861	3013.97549470	-2767.56085553
183.96388323	4.37079435	1158.77599795	2176.66571423
20.30121975	-28.64044034	1178.41133602	-6404.38500473
-28.43451213	-43.63179656	8230.86101486	-3187.42588585
12.92172399	22.74477610	6933.74368863	-2230.59846285
-32.36637334	-37.10406517	4111.95899320	1051.02318395
-35.77068863	-55.34071230	-912.41010059	-613.00760513
-17.43082627	-24.39996887	5543.52518646	1092.50305455
63.32978361	-7.33125621	1714.33758440	-3388.25153843
1.77849017	32.73997147	3968.35485601	3330.49365448
-40.00730582	-35.23413389	3362.61928953	-1432.39929937
83.22062566	52.64763237	1381.08143328	1342.27658094
139.40214038	2.98868803	4306.96945732	1066.27996200
20.77788009	-40.11712635	1790.77150358	439.30400915
-11.65556993	-15.56523340	4806.02873352	-679.92868671
68.10335693	39.49655424	-863.86348972	-5730.84866200
34.21033540	-22.53502862	2744.43838815	4099.16223623
12.05353292	-17.59057311	1402.80212498	-3831.10693697
47.69989538	58.87076522	3514.92369904	47.66809150
44.04665619	-3.63798594	-2093.00558023	-2882.86115734
5.32412763	-90.33735747	3195.98519458	-4451.99351788
-30.53028186	-47.84184927	-2322.75077927	1440.75325570
-42.79408719	76.42746803	1289.60604962	154.29342181
60.02716288	108.68849528	5231.06711171	-2181.93973560
143.74440907	61.55517080	3497.47839493	-8042.09490649
79.64398413	82.72888974	1235.24096680	-2002.18213004
80.36669638	-21.93606757	3287.60104427	666.88120774
3.20779361	8.67922849	2921.26354185	653.73788405
1.90803913	58.48015889	3904.10293584	-746.70234395
-23.71553079	96.11065668	2325.01502969	-4000.17582577
26.86482044	40.79126128	697.84463200	-1778.30486405
127.06083687	-13.05500084	3090.13352161	3068.15929342
-89.86050292	-17.46747949	2366.44508343	-6616.61148138
-66.38760482	86.76619836	6255.81091087	2824.83546416
34.65337923	174.16665859	4098.00046549	-4009.48956739
-50.00046321	51.49983095	3660.78942078	-885.46168794
31.69103574	95.54901546	4253.15252781	-1109.99958548
97.35920160	72.44916937	5636.95505061	-4135.36767839
84.71950721	16.17371245	2838.98403601	1454.56244633
64.66798555	-127.63695588	1098.52148515	-4693.83156059
-60.57760797	2.22479720	2202.66712819	-4065.50884693
-43.84740570	18.74724331	3811.39742746	3184.99104168
148.90601549	71.14185688	5103.24801574	-2854.40018973
100.15501506	-12.38569621	2912.65258765	1415.60638135
-44.61714027	20.83099960	5538.27032813	3481.09659641
37.24851917	30.29278131	4465.61763445	50.57497818
-20.19169637	-56.79124206	-686.57529195	-6297.79856075
-32.25076598	65.55678328	3431.25091353	772.60752009
3.00094369	84.94054180	4944.95793589	-3852.52043127
63.46526168	155.44255453	5664.78911535	3088.96965893
40.24536417	13.80853771	-2269.75944404	-110.62536147
12.03127898	111.36911401	3689.74837305	-3240.01164513
36.71108940	25.28785988	-2064.70475788	242.46151566
85.88509739	-71.04195096	2643.03236541	-3991.92331807
-4.61958250	54.21410862	1777.35378541	-3531.13726148
16.59631153	49.70221586	6339.13912949	-3721.46422722
97.30527899	-82.35972137	1822.19367701	-1542.89871312
49.77556131	-56.81886920	2297.31235866	1467.56054238
